course_id,listing_code,listed_in,rule,kept_as
202710,MCP 156,MCP,collapsed_cross_listing,MCP 256
202748,MATSCI 346,MATSCI,collapsed_cross_listing,EE 336
202752,MED 247,MED,collapsed_cross_listing,CHPR 247
202776,CEE 251,CEE,collapsed_cross_listing,CEE 151
202785,EE 180,EE,collapsed_cross_listing,CS 180
202803,ARTHIST 385,ARTHIST,collapsed_cross_listing,ARTHIST 185
202803,EASTASN 385B,EASTASN,collapsed_cross_listing,ARTHIST 185
202803,CHINA 185A,CHINA,collapsed_cross_listing,ARTHIST 185
202803,CHINA 385A,CHINA,collapsed_cross_listing,ARTHIST 185
202933,EE 402T,EE,collapsed_cross_listing,EALC 402T
202933,MATSCI 402T,MATSCI,collapsed_cross_listing,EALC 402T
202933,EASTASN 402T,EASTASN,collapsed_cross_listing,EALC 402T
202995,HISTORY 233,HISTORY,collapsed_cross_listing,HISTORY 333
203008,CLASSICS 53,CLASSICS,collapsed_cross_listing,ARCHLGY 42
203031,COMPLIT 142,COMPLIT,collapsed_cross_listing,AMSTUD 142
203031,CSRE 142,CSRE,collapsed_cross_listing,AMSTUD 142
203154,ENGLISH 152G,ENGLISH,collapsed_cross_listing,AFRICAAM 152G
203154,AMSTUD 152G,AMSTUD,collapsed_cross_listing,AFRICAAM 152G
203185,PSYCH 268,PSYCH,collapsed_cross_listing,PSYCH 168
203189,PSYCH 174B,PSYCH,collapsed_cross_listing,PSYCH 204B
203268,ENERGY 132,ENERGY,collapsed_cross_listing,EARTHSYS 102
203310,HISTORY 303F,HISTORY,collapsed_cross_listing,CLASSICS 331
203325,HISTORY 392B,HISTORY,collapsed_cross_listing,CHINA 392B
203329,POLISCI 421K,POLISCI,collapsed_cross_listing,COMM 339
203329,PSYCH 231,PSYCH,collapsed_cross_listing,COMM 339
203329,PUBLPOL 339,PUBLPOL,collapsed_cross_listing,COMM 339
203336,EPI 159,EPI,collapsed_cross_listing,EPI 259
203386,POLISCI 110C,POLISCI,collapsed_cross_listing,AMSTUD 110C
203386,INTNLREL 110C,INTNLREL,collapsed_cross_listing,AMSTUD 110C
203419,HUMBIO 125,HUMBIO,collapsed_cross_listing,CHPR 256
203419,FEMGEN 256,FEMGEN,collapsed_cross_listing,CHPR 256
203426,HUMBIO 159,HUMBIO,collapsed_cross_listing,EPI 238
203466,GENE 202,GENE,collapsed_cross_listing,BIOC 205
203682,LINGUIST 285,LINGUIST,collapsed_cross_listing,CS 224S
203834,ANES 221,ANES,collapsed_cross_listing,ANES 121
203893,ENERGY 277B,ENERGY,collapsed_cross_listing,ENERGY 177B
204007,PHIL 208,PHIL,collapsed_cross_listing,PHIL 108
204021,OCEANS 247H,OCEANS,collapsed_cross_listing,OCEANS 47H
204025,ENGLISH 68N,ENGLISH,collapsed_cross_listing,AMSTUD 68N
204030,BIO 132,BIO,collapsed_cross_listing,APPPHYS 232
204030,BIO 232,BIO,collapsed_cross_listing,APPPHYS 232
204030,BIOPHYS 232,BIOPHYS,collapsed_cross_listing,APPPHYS 232
204030,GENE 232,GENE,collapsed_cross_listing,APPPHYS 232
204030,BIOE 232,BIOE,collapsed_cross_listing,APPPHYS 232
204034,FRENCH 181,FRENCH,collapsed_cross_listing,CLASSICS 42
204034,ITALIAN 181,ITALIAN,collapsed_cross_listing,CLASSICS 42
204034,PHIL 81,PHIL,collapsed_cross_listing,CLASSICS 42
204034,ENGLISH 81,ENGLISH,collapsed_cross_listing,CLASSICS 42
204034,GERMAN 181,GERMAN,collapsed_cross_listing,CLASSICS 42
204034,COMPLIT 181,COMPLIT,collapsed_cross_listing,CLASSICS 42
204034,SLAVIC 181,SLAVIC,collapsed_cross_listing,CLASSICS 42
204034,ILAC 181,ILAC,collapsed_cross_listing,CLASSICS 42
204083,URBANST 123A,URBANST,collapsed_cross_listing,CSRE 146A
204128,HISTORY 102A,HISTORY,collapsed_cross_listing,CLASSICS 84
204161,POLISCI 110D,POLISCI,collapsed_cross_listing,AMSTUD 110D
204161,INTNLREL 110D,INTNLREL,collapsed_cross_listing,AMSTUD 110D
204179,COMM 266,COMM,collapsed_cross_listing,COMM 166
204221,YDDSHLNG 1,YDDSHLNG,collapsed_cross_listing,JEWISHST 104A
204254,RAD 222,RAD,collapsed_cross_listing,BIOE 222
204254,BMP 222,BMP,collapsed_cross_listing,BIOE 222
204256,BIOPHYS 200A,BIOPHYS,collapsed_cross_listing,BIOE 300A
204259,MED 289,MED,collapsed_cross_listing,BIOE 390
204339,EARTHSYS 258,EARTHSYS,collapsed_cross_listing,EARTHSYS 158
204339,ESS 258,ESS,collapsed_cross_listing,EARTHSYS 158
204339,ESS 158,ESS,collapsed_cross_listing,EARTHSYS 158
204395,CSRE 103S,CSRE,collapsed_cross_listing,AMSTUD 103
204395,NATIVEAM 103S,NATIVEAM,collapsed_cross_listing,AMSTUD 103
204395,FEMGEN 103S,FEMGEN,collapsed_cross_listing,AMSTUD 103
204437,HISTORY 144,HISTORY,collapsed_cross_listing,FEMGEN 144
204438,NATIVEAM 140,NATIVEAM,collapsed_cross_listing,HISTORY 140
204443,HISTORY 392D,HISTORY,collapsed_cross_listing,HISTORY 292D
204443,JAPAN 392D,JAPAN,collapsed_cross_listing,HISTORY 292D
204459,HISTORY 154,HISTORY,collapsed_cross_listing,AMSTUD 154
204465,HISTORY 495A,HISTORY,collapsed_cross_listing,CHINA 495A
204468,HISTORY 495B,HISTORY,collapsed_cross_listing,CHINA 495B
204488,JAPAN 317B,JAPAN,collapsed_cross_listing,JAPAN 217B
204488,RELIGST 217B,RELIGST,collapsed_cross_listing,JAPAN 217B
204488,RELIGST 317B,RELIGST,collapsed_cross_listing,JAPAN 217B
204514,MS&E 338,MS&E,collapsed_cross_listing,CS 338
204548,URBANST 165,URBANST,collapsed_cross_listing,EARTHSYS 165
204551,EARTHSYS 214,EARTHSYS,collapsed_cross_listing,EARTHSYS 114
204551,HUMBIO 114,HUMBIO,collapsed_cross_listing,EARTHSYS 114
204551,EBS 213,EBS,collapsed_cross_listing,EARTHSYS 114
204556,YDDSHLNG 2,YDDSHLNG,collapsed_cross_listing,JEWISHST 104B
204557,YDDSHLNG 3,YDDSHLNG,collapsed_cross_listing,JEWISHST 104C
204559,OCEANS 363C,OCEANS,collapsed_cross_listing,CEE 363C
204560,OCEANS 262C,OCEANS,collapsed_cross_listing,CEE 262C
204607,CLASSICS 153,CLASSICS,collapsed_cross_listing,ARCHLGY 153
204607,URBANST 119,URBANST,collapsed_cross_listing,ARCHLGY 153
204608,CLASSICS 151,CLASSICS,collapsed_cross_listing,ARCHLGY 151
204615,POLISCI 248S,POLISCI,collapsed_cross_listing,POLISCI 348S
204656,ARTHIST 306,ARTHIST,collapsed_cross_listing,ARTHIST 106
204656,CLASSICS 171,CLASSICS,collapsed_cross_listing,ARTHIST 106
204806,MS&E 365,MS&E,collapsed_cross_listing,ECON 287
204826,EMED 111A,EMED,collapsed_cross_listing,EMED 211A
204914,EDUC 417,EDUC,collapsed_cross_listing,EDUC 117
204914,PUBLPOL 217A,PUBLPOL,collapsed_cross_listing,EDUC 117
204914,PUBLPOL 117,PUBLPOL,collapsed_cross_listing,EDUC 117
204916,SOC 258B,SOC,collapsed_cross_listing,EDUC 430B
204929,MS&E 256,MS&E,collapsed_cross_listing,BIOE 256
204932,OCEANS 269,OCEANS,collapsed_cross_listing,ESS 259
204933,SOC 224B,SOC,collapsed_cross_listing,EDUC 312
204964,PATH 101,PATH,collapsed_cross_listing,CBIO 101
204968,GEOPHYS 254,GEOPHYS,collapsed_cross_listing,EPS 254
204995,POLISCI 114D,POLISCI,collapsed_cross_listing,INTLPOL 230
204995,INTNLREL 114D,INTNLREL,collapsed_cross_listing,INTLPOL 230
204995,POLISCI 314D,POLISCI,collapsed_cross_listing,INTLPOL 230
204995,REES 230,REES,collapsed_cross_listing,INTLPOL 230
205070,EPS 295,EPS,collapsed_cross_listing,EPS 190
205087,EPS 280,EPS,collapsed_cross_listing,EPS 180
205211,CHEMENG 164X,CHEMENG,collapsed_cross_listing,CHEMENG 464
205215,CHEMENG 281,CHEMENG,collapsed_cross_listing,CHEM 181
205215,CHEMENG 181,CHEMENG,collapsed_cross_listing,CHEM 181
205216,CHEMENG 283,CHEMENG,collapsed_cross_listing,CHEM 183
205216,CHEMENG 183,CHEMENG,collapsed_cross_listing,CHEM 183
205222,MATSCI 170,MATSCI,collapsed_cross_listing,MATSCI 160
205238,PSYCH 102,PSYCH,collapsed_cross_listing,HUMBIO 149L
205238,MED 229,MED,collapsed_cross_listing,HUMBIO 149L
205275,CEE 275A,CEE,collapsed_cross_listing,CEE 175A
205275,EBS 175,EBS,collapsed_cross_listing,CEE 175A
205275,EBS 275,EBS,collapsed_cross_listing,CEE 175A
205291,ME 412,ME,collapsed_cross_listing,CME 356
205317,BIOE 231,BIOE,collapsed_cross_listing,BIOE 331
205367,BMP 301B,BMP,collapsed_cross_listing,BIOE 301B
205379,ME 455,ME,collapsed_cross_listing,CHEMENG 462
205399,RELIGST 310,RELIGST,collapsed_cross_listing,RELIGST 210
205418,LINGUIST 188,LINGUIST,collapsed_cross_listing,CS 224U
205418,LINGUIST 288,LINGUIST,collapsed_cross_listing,CS 224U
205418,SYMSYS 195U,SYMSYS,collapsed_cross_listing,CS 224U
205419,EE 235,EE,collapsed_cross_listing,BIOE 301A
205478,ARCHLGY 102,ARCHLGY,collapsed_cross_listing,ANTHRO 91A
205497,FILMEDIA 300C,FILMEDIA,collapsed_cross_listing,FILMEDIA 100C
205497,ARTHIST 164,ARTHIST,collapsed_cross_listing,FILMEDIA 100C
205497,ARTHIST 364,ARTHIST,collapsed_cross_listing,FILMEDIA 100C
205497,CSRE 102C,CSRE,collapsed_cross_listing,FILMEDIA 100C
205497,CSRE 302C,CSRE,collapsed_cross_listing,FILMEDIA 100C
205497,GLOBAL 193,GLOBAL,collapsed_cross_listing,FILMEDIA 100C
205497,GLOBAL 390,GLOBAL,collapsed_cross_listing,FILMEDIA 100C
205497,TAPS 100C,TAPS,collapsed_cross_listing,FILMEDIA 100C
205497,TAPS 300C,TAPS,collapsed_cross_listing,FILMEDIA 100C
205497,FEMGEN 100C,FEMGEN,collapsed_cross_listing,FILMEDIA 100C
205497,FEMGEN 300C,FEMGEN,collapsed_cross_listing,FILMEDIA 100C
205500,FILMEDIA 300A,FILMEDIA,collapsed_cross_listing,FILMEDIA 100A
205510,FILMEDIA 490,FILMEDIA,collapsed_cross_listing,FILMEDIA 290
205538,HISTORY 193,HISTORY,collapsed_cross_listing,CHINA 183
205538,FEMGEN 193,FEMGEN,collapsed_cross_listing,CHINA 183
205540,HISTORY 391E,HISTORY,collapsed_cross_listing,HISTORY 291E
205549,HISTORY 333F,HISTORY,collapsed_cross_listing,HISTORY 233F
205556,HISTORY 44Q,HISTORY,collapsed_cross_listing,FEMGEN 44Q
205558,HISTORY 343G,HISTORY,collapsed_cross_listing,HISTORY 243G
205588,RAD 227,RAD,collapsed_cross_listing,BIOE 227
205588,BIOPHYS 227,BIOPHYS,collapsed_cross_listing,BIOE 227
205588,BMP 227,BMP,collapsed_cross_listing,BIOE 227
205624,COMM 1B,COMM,collapsed_cross_listing,AMSTUD 1B
205624,FEMGEN 1B,FEMGEN,collapsed_cross_listing,AMSTUD 1B
205753,HISTORY 224D,HISTORY,collapsed_cross_listing,HISTORY 424B
205753,REES 224B,REES,collapsed_cross_listing,HISTORY 424B
205758,JEWISHST 486B,JEWISHST,collapsed_cross_listing,HISTORY 486B
205777,CLASSICS 163,CLASSICS,collapsed_cross_listing,ARTHIST 203
205795,FILMPROD 304,FILMPROD,collapsed_cross_listing,FILMPROD 104
205803,PUBLPOL 316,PUBLPOL,collapsed_cross_listing,EDUC 306B
205849,MS&E 278,MS&E,collapsed_cross_listing,ENGR 208
205903,NBIO 215,NBIO,collapsed_cross_listing,ANES 215
205903,NEPR 215,NEPR,collapsed_cross_listing,ANES 215
205915,PSYCH 134,PSYCH,collapsed_cross_listing,PSYCH 232
205918,ME 297,ME,collapsed_cross_listing,DESIGN 257
205969,POLISCI 321,POLISCI,collapsed_cross_listing,COMM 308
205969,PSYCH 284,PSYCH,collapsed_cross_listing,COMM 308
205975,EMED 111B,EMED,collapsed_cross_listing,EMED 211B
205976,EMED 111C,EMED,collapsed_cross_listing,EMED 211C
205980,PSYC 135,PSYC,collapsed_cross_listing,PSYC 235
206346,MATSCI 50M,MATSCI,collapsed_cross_listing,ENGR 50M
206366,FEMGEN 255,FEMGEN,collapsed_cross_listing,FEMGEN 155
206366,SOC 155,SOC,collapsed_cross_listing,FEMGEN 155
206366,SOC 255,SOC,collapsed_cross_listing,FEMGEN 155
206386,RAD 224,RAD,collapsed_cross_listing,BIOE 224
206386,BMP 224,BMP,collapsed_cross_listing,BIOE 224
206403,BMDS 217,BMDS,collapsed_cross_listing,BIOE 217
206403,CS 275,CS,collapsed_cross_listing,BIOE 217
206403,GENE 217,GENE,collapsed_cross_listing,BIOE 217
206451,RELIGST 247,RELIGST,collapsed_cross_listing,RELIGST 347
206532,ARTHIST 430,ARTHIST,collapsed_cross_listing,FILMEDIA 430
206538,MATSCI 174,MATSCI,collapsed_cross_listing,MATSCI 164
206540,FILMEDIA 210,FILMEDIA,collapsed_cross_listing,FILMEDIA 410
